country;session;group;contribution;round;endowment;player;gender;age;lcp
SouthAfrica;4;11;7;17;10;1;Female;21;Contributor
SouthAfrica;4;11;30;17;30;2;Female;20;Contributor
SouthAfrica;4;12;7;17;10;3;Female;18;Contributor
SouthAfrica;4;12;30;17;30;4;Female;19;Conditional
SouthAfrica;4;12;30;17;30;5;Female;18;Contributor
SouthAfrica;4;11;30;17;30;6;Female;18;Contributor
SouthAfrica;4;12;10;17;10;7;Female;19;Conditional
SouthAfrica;4;11;10;17;10;8;Female;22;Contributor
SouthAfrica;4;11;10;18;10;1;Female;21;Contributor
SouthAfrica;4;11;30;18;30;2;Female;20;Contributor
SouthAfrica;4;12;7;18;10;3;Female;18;Contributor
SouthAfrica;4;12;30;18;30;4;Female;19;Conditional
SouthAfrica;4;12;30;18;30;5;Female;18;Contributor
SouthAfrica;4;11;20;18;30;6;Female;18;Contributor
SouthAfrica;4;12;10;18;10;7;Female;19;Conditional
SouthAfrica;4;11;10;18;10;8;Female;22;Contributor
SouthAfrica;4;11;8;19;10;1;Female;21;Contributor
SouthAfrica;4;11;24;19;30;2;Female;20;Contributor
SouthAfrica;4;12;7;19;10;3;Female;18;Contributor
SouthAfrica;4;12;28;19;30;4;Female;19;Conditional
SouthAfrica;4;12;30;19;30;5;Female;18;Contributor
SouthAfrica;4;11;20;19;30;6;Female;18;Contributor
SouthAfrica;4;12;3;19;10;7;Female;19;Conditional
SouthAfrica;4;11;10;19;10;8;Female;22;Contributor
SouthAfrica;4;11;8;20;10;1;Female;21;Contributor
SouthAfrica;4;11;30;20;30;2;Female;20;Contributor
SouthAfrica;4;12;7;20;10;3;Female;18;Contributor
SouthAfrica;4;12;29;20;30;4;Female;19;Conditional
SouthAfrica;4;12;30;20;30;5;Female;18;Contributor
SouthAfrica;4;11;24;20;30;6;Female;18;Contributor
SouthAfrica;4;12;8;20;10;7;Female;19;Conditional
SouthAfrica;4;11;10;20;10;8;Female;22;Contributor
SouthAfrica;4;13;10;1;30;9;Female;20;Conditional
SouthAfrica;4;14;15;1;30;10;Female;19;Conditional
SouthAfrica;4;13;27;1;30;11;Female;19;Contributor
SouthAfrica;4;14;25;1;30;12;Male;25;Contributor
SouthAfrica;4;13;5;1;10;13;Male;21;Contributor
SouthAfrica;4;13;10;1;10;14;Male;22;Contributor
SouthAfrica;4;14;5;1;10;15;Female;19;Contributor
SouthAfrica;4;14;10;1;10;16;Male;19;Conditional
SouthAfrica;4;13;0;2;30;9;Female;20;Conditional
SouthAfrica;4;14;10;2;30;10;Female;19;Conditional
SouthAfrica;4;13;30;2;30;11;Female;19;Contributor
SouthAfrica;4;14;25;2;30;12;Male;25;Contributor
SouthAfrica;4;13;10;2;10;13;Male;21;Contributor
SouthAfrica;4;13;10;2;10;14;Male;22;Contributor
SouthAfrica;4;14;5;2;10;15;Female;19;Contributor
SouthAfrica;4;14;5;2;10;16;Male;19;Conditional
SouthAfrica;4;13;10;3;30;9;Female;20;Conditional
SouthAfrica;4;14;15;3;30;10;Female;19;Conditional
SouthAfrica;4;13;20;3;30;11;Female;19;Contributor
SouthAfrica;4;14;25;3;30;12;Male;25;Contributor
SouthAfrica;4;13;10;3;10;13;Male;21;Contributor
SouthAfrica;4;13;10;3;10;14;Male;22;Contributor
SouthAfrica;4;14;10;3;10;15;Female;19;Contributor
SouthAfrica;4;14;10;3;10;16;Male;19;Conditional
SouthAfrica;4;13;10;4;30;9;Female;20;Conditional
SouthAfrica;4;14;10;4;30;10;Female;19;Conditional
SouthAfrica;4;13;30;4;30;11;Female;19;Contributor
SouthAfrica;4;14;25;4;30;12;Male;25;Contributor
SouthAfrica;4;13;5;4;10;13;Male;21;Contributor
SouthAfrica;4;13;10;4;10;14;Male;22;Contributor
SouthAfrica;4;14;5;4;10;15;Female;19;Contributor
SouthAfrica;4;14;10;4;10;16;Male;19;Conditional
SouthAfrica;4;13;10;5;30;9;Female;20;Conditional
SouthAfrica;4;14;15;5;30;10;Female;19;Conditional
SouthAfrica;4;13;0;5;30;11;Female;19;Contributor
SouthAfrica;4;14;25;5;30;12;Male;25;Contributor
SouthAfrica;4;13;10;5;10;13;Male;21;Contributor
SouthAfrica;4;13;10;5;10;14;Male;22;Contributor
SouthAfrica;4;14;10;5;10;15;Female;19;Contributor
SouthAfrica;4;14;7;5;10;16;Male;19;Conditional
SouthAfrica;4;13;10;6;30;9;Female;20;Conditional
SouthAfrica;4;14;15;6;30;10;Female;19;Conditional
SouthAfrica;4;13;20;6;30;11;Female;19;Contributor
SouthAfrica;4;14;25;6;30;12;Male;25;Contributor
SouthAfrica;4;13;10;6;10;13;Male;21;Contributor
SouthAfrica;4;13;10;6;10;14;Male;22;Contributor
SouthAfrica;4;14;10;6;10;15;Female;19;Contributor
SouthAfrica;4;14;10;6;10;16;Male;19;Conditional
SouthAfrica;4;13;10;7;30;9;Female;20;Conditional
SouthAfrica;4;14;30;7;30;10;Female;19;Conditional
SouthAfrica;4;13;0;7;30;11;Female;19;Contributor
SouthAfrica;4;14;25;7;30;12;Male;25;Contributor
SouthAfrica;4;13;10;7;10;13;Male;21;Contributor
SouthAfrica;4;13;10;7;10;14;Male;22;Contributor
SouthAfrica;4;14;5;7;10;15;Female;19;Contributor
SouthAfrica;4;14;10;7;10;16;Male;19;Conditional
SouthAfrica;4;13;10;8;30;9;Female;20;Conditional
SouthAfrica;4;14;20;8;30;10;Female;19;Conditional
SouthAfrica;4;13;30;8;30;11;Female;19;Contributor
SouthAfrica;4;14;25;8;30;12;Male;25;Contributor
SouthAfrica;4;13;10;8;10;13;Male;21;Contributor
SouthAfrica;4;13;0;8;10;14;Male;22;Contributor
SouthAfrica;4;14;10;8;10;15;Female;19;Contributor
SouthAfrica;4;14;10;8;10;16;Male;19;Conditional
SouthAfrica;4;13;10;9;30;9;Female;20;Conditional
SouthAfrica;4;14;10;9;30;10;Female;19;Conditional
SouthAfrica;4;13;30;9;30;11;Female;19;Contributor
SouthAfrica;4;14;25;9;30;12;Male;25;Contributor
SouthAfrica;4;13;10;9;10;13;Male;21;Contributor
SouthAfrica;4;13;10;9;10;14;Male;22;Contributor
SouthAfrica;4;14;10;9;10;15;Female;19;Contributor
SouthAfrica;4;14;5;9;10;16;Male;19;Conditional
SouthAfrica;4;13;10;10;30;9;Female;20;Conditional
SouthAfrica;4;14;10;10;30;10;Female;19;Conditional
SouthAfrica;4;13;30;10;30;11;Female;19;Contributor
SouthAfrica;4;14;25;10;30;12;Male;25;Contributor
SouthAfrica;4;13;10;10;10;13;Male;21;Contributor
SouthAfrica;4;13;10;10;10;14;Male;22;Contributor
SouthAfrica;4;14;10;10;10;15;Female;19;Contributor
SouthAfrica;4;14;5;10;10;16;Male;19;Conditional
SouthAfrica;4;13;10;11;30;9;Female;20;Conditional
SouthAfrica;4;14;15;11;30;10;Female;19;Conditional
SouthAfrica;4;13;30;11;30;11;Female;19;Contributor
SouthAfrica;4;14;25;11;30;12;Male;25;Contributor
SouthAfrica;4;13;10;11;10;13;Male;21;Contributor
SouthAfrica;4;13;10;11;10;14;Male;22;Contributor
SouthAfrica;4;14;10;11;10;15;Female;19;Contributor
SouthAfrica;4;14;5;11;10;16;Male;19;Conditional
SouthAfrica;4;13;30;12;30;9;Female;20;Conditional
SouthAfrica;4;14;5;12;30;10;Female;19;Conditional
SouthAfrica;4;13;30;12;30;11;Female;19;Contributor
SouthAfrica;4;14;25;12;30;12;Male;25;Contributor
SouthAfrica;4;13;10;12;10;13;Male;21;Contributor
SouthAfrica;4;13;10;12;10;14;Male;22;Contributor
SouthAfrica;4;14;10;12;10;15;Female;19;Contributor
SouthAfrica;4;14;2;12;10;16;Male;19;Conditional
SouthAfrica;4;13;30;13;30;9;Female;20;Conditional
SouthAfrica;4;14;10;13;30;10;Female;19;Conditional
SouthAfrica;4;13;30;13;30;11;Female;19;Contributor
SouthAfrica;4;14;25;13;30;12;Male;25;Contributor
SouthAfrica;4;13;10;13;10;13;Male;21;Contributor
SouthAfrica;4;13;10;13;10;14;Male;22;Contributor
SouthAfrica;4;14;8;13;10;15;Female;19;Contributor
SouthAfrica;4;14;3;13;10;16;Male;19;Conditional
SouthAfrica;4;13;30;14;30;9;Female;20;Conditional
SouthAfrica;4;14;1;14;30;10;Female;19;Conditional
SouthAfrica;4;13;30;14;30;11;Female;19;Contributor
SouthAfrica;4;14;25;14;30;12;Male;25;Contributor
SouthAfrica;4;13;10;14;10;13;Male;21;Contributor
SouthAfrica;4;13;10;14;10;14;Male;22;Contributor
SouthAfrica;4;14;10;14;10;15;Female;19;Contributor
SouthAfrica;4;14;5;14;10;16;Male;19;Conditional
SouthAfrica;4;13;30;15;30;9;Female;20;Conditional
SouthAfrica;4;14;25;15;30;10;Female;19;Conditional
SouthAfrica;4;13;30;15;30;11;Female;19;Contributor
SouthAfrica;4;14;25;15;30;12;Male;25;Contributor
SouthAfrica;4;13;10;15;10;13;Male;21;Contributor
SouthAfrica;4;13;10;15;10;14;Male;22;Contributor
SouthAfrica;4;14;10;15;10;15;Female;19;Contributor
SouthAfrica;4;14;7;15;10;16;Male;19;Conditional
SouthAfrica;4;13;30;16;30;9;Female;20;Conditional
SouthAfrica;4;14;15;16;30;10;Female;19;Conditional
SouthAfrica;4;13;30;16;30;11;Female;19;Contributor
SouthAfrica;4;14;25;16;30;12;Male;25;Contributor
SouthAfrica;4;13;10;16;10;13;Male;21;Contributor
SouthAfrica;4;13;10;16;10;14;Male;22;Contributor
SouthAfrica;4;14;8;16;10;15;Female;19;Contributor
SouthAfrica;4;14;7;16;10;16;Male;19;Conditional
SouthAfrica;4;13;30;17;30;9;Female;20;Conditional
SouthAfrica;4;14;20;17;30;10;Female;19;Conditional
SouthAfrica;4;13;30;17;30;11;Female;19;Contributor
SouthAfrica;4;14;25;17;30;12;Male;25;Contributor
SouthAfrica;4;13;10;17;10;13;Male;21;Contributor
SouthAfrica;4;13;10;17;10;14;Male;22;Contributor
SouthAfrica;4;14;10;17;10;15;Female;19;Contributor
SouthAfrica;4;14;7;17;10;16;Male;19;Conditional
SouthAfrica;4;13;30;18;30;9;Female;20;Conditional
SouthAfrica;4;14;18;18;30;10;Female;19;Conditional
SouthAfrica;4;13;10;18;30;11;Female;19;Contributor
SouthAfrica;4;14;25;18;30;12;Male;25;Contributor
SouthAfrica;4;13;10;18;10;13;Male;21;Contributor
SouthAfrica;4;13;10;18;10;14;Male;22;Contributor
SouthAfrica;4;14;10;18;10;15;Female;19;Contributor
SouthAfrica;4;14;8;18;10;16;Male;19;Conditional
SouthAfrica;4;13;30;19;30;9;Female;20;Conditional
SouthAfrica;4;14;15;19;30;10;Female;19;Conditional
SouthAfrica;4;13;10;19;30;11;Female;19;Contributor
SouthAfrica;4;14;25;19;30;12;Male;25;Contributor
SouthAfrica;4;13;10;19;10;13;Male;21;Contributor
SouthAfrica;4;13;10;19;10;14;Male;22;Contributor
SouthAfrica;4;14;10;19;10;15;Female;19;Contributor
SouthAfrica;4;14;8;19;10;16;Male;19;Conditional
SouthAfrica;4;13;30;20;30;9;Female;20;Conditional
SouthAfrica;4;14;25;20;30;10;Female;19;Conditional
SouthAfrica;4;13;30;20;30;11;Female;19;Contributor
SouthAfrica;4;14;25;20;30;12;Male;25;Contributor
SouthAfrica;4;13;10;20;10;13;Male;21;Contributor
SouthAfrica;4;13;10;20;10;14;Male;22;Contributor
SouthAfrica;4;14;10;20;10;15;Female;19;Contributor
SouthAfrica;4;14;10;20;10;16;Male;19;Conditional
SouthAfrica;5;15;9;1;10;1;Male;19;Contributor
SouthAfrica;5;16;5;1;10;2;Male;20;Conditional
SouthAfrica;5;16;30;1;30;3;Male;25;Contributor
SouthAfrica;5;16;20;1;30;4;Female;19;Contributor
SouthAfrica;5;16;10;1;10;5;Female;21;Others
SouthAfrica;5;15;18;1;30;6;Female;19;Contributor
SouthAfrica;5;15;15;1;30;7;Female;23;Conditional
SouthAfrica;5;15;10;1;10;8;Female;19;Contributor
SouthAfrica;5;15;6;2;10;1;Male;19;Contributor
SouthAfrica;5;16;10;2;10;2;Male;20;Conditional
SouthAfrica;5;16;25;2;30;3;Male;25;Contributor
SouthAfrica;5;16;28;2;30;4;Female;19;Contributor
SouthAfrica;5;16;5;2;10;5;Female;21;Others
SouthAfrica;5;15;23;2;30;6;Female;19;Contributor
SouthAfrica;5;15;25;2;30;7;Female;23;Conditional
SouthAfrica;5;15;8;2;10;8;Female;19;Contributor
SouthAfrica;5;15;10;3;10;1;Male;19;Contributor
SouthAfrica;5;16;5;3;10;2;Male;20;Conditional
SouthAfrica;5;16;30;3;30;3;Male;25;Contributor
SouthAfrica;5;16;30;3;30;4;Female;19;Contributor
SouthAfrica;5;16;5;3;10;5;Female;21;Others
SouthAfrica;5;15;20;3;30;6;Female;19;Contributor
SouthAfrica;5;15;15;3;30;7;Female;23;Conditional
SouthAfrica;5;15;6;3;10;8;Female;19;Contributor
SouthAfrica;5;15;10;4;10;1;Male;19;Contributor
SouthAfrica;5;16;10;4;10;2;Male;20;Conditional
SouthAfrica;5;16;25;4;30;3;Male;25;Contributor
SouthAfrica;5;16;20;4;30;4;Female;19;Contributor
SouthAfrica;5;16;3;4;10;5;Female;21;Others
SouthAfrica;5;15;23;4;30;6;Female;19;Contributor
SouthAfrica;5;15;20;4;30;7;Female;23;Conditional
SouthAfrica;5;15;8;4;10;8;Female;19;Contributor
SouthAfrica;5;15;10;5;10;1;Male;19;Contributor
SouthAfrica;5;16;5;5;10;2;Male;20;Conditional
SouthAfrica;5;16;30;5;30;3;Male;25;Contributor
SouthAfrica;5;16;30;5;30;4;Female;19;Contributor
SouthAfrica;5;16;10;5;10;5;Female;21;Others
SouthAfrica;5;15;23;5;30;6;Female;19;Contributor
SouthAfrica;5;15;25;5;30;7;Female;23;Conditional
SouthAfrica;5;15;9;5;10;8;Female;19;Contributor
SouthAfrica;5;15;9;6;10;1;Male;19;Contributor
SouthAfrica;5;16;5;6;10;2;Male;20;Conditional
SouthAfrica;5;16;30;6;30;3;Male;25;Contributor
SouthAfrica;5;16;28;6;30;4;Female;19;Contributor
SouthAfrica;5;16;5;6;10;5;Female;21;Others
SouthAfrica;5;15;24;6;30;6;Female;19;Contributor
SouthAfrica;5;15;20;6;30;7;Female;23;Conditional
SouthAfrica;5;15;8;6;10;8;Female;19;Contributor
SouthAfrica;5;15;10;7;10;1;Male;19;Contributor
SouthAfrica;5;16;5;7;10;2;Male;20;Conditional
SouthAfrica;5;16;28;7;30;3;Male;25;Contributor
SouthAfrica;5;16;25;7;30;4;Female;19;Contributor
SouthAfrica;5;16;6;7;10;5;Female;21;Others
SouthAfrica;5;15;24;7;30;6;Female;19;Contributor
SouthAfrica;5;15;26;7;30;7;Female;23;Conditional
SouthAfrica;5;15;9;7;10;8;Female;19;Contributor
SouthAfrica;5;15;8;8;10;1;Male;19;Contributor
SouthAfrica;5;16;9;8;10;2;Male;20;Conditional
SouthAfrica;5;16;25;8;30;3;Male;25;Contributor
SouthAfrica;5;16;25;8;30;4;Female;19;Contributor
SouthAfrica;5;16;5;8;10;5;Female;21;Others
SouthAfrica;5;15;25;8;30;6;Female;19;Contributor
SouthAfrica;5;15;24;8;30;7;Female;23;Conditional
SouthAfrica;5;15;9;8;10;8;Female;19;Contributor
SouthAfrica;5;15;10;9;10;1;Male;19;Contributor
SouthAfrica;5;16;5;9;10;2;Male;20;Conditional
SouthAfrica;5;16;25;9;30;3;Male;25;Contributor
SouthAfrica;5;16;25;9;30;4;Female;19;Contributor
SouthAfrica;5;16;5;9;10;5;Female;21;Others
SouthAfrica;5;15;25;9;30;6;Female;19;Contributor
SouthAfrica;5;15;23;9;30;7;Female;23;Conditional
SouthAfrica;5;15;8;9;10;8;Female;19;Contributor
SouthAfrica;5;15;8;10;10;1;Male;19;Contributor
SouthAfrica;5;16;6;10;10;2;Male;20;Conditional
SouthAfrica;5;16;25;10;30;3;Male;25;Contributor
SouthAfrica;5;16;25;10;30;4;Female;19;Contributor
SouthAfrica;5;16;5;10;10;5;Female;21;Others
SouthAfrica;5;15;25;10;30;6;Female;19;Contributor
SouthAfrica;5;15;24;10;30;7;Female;23;Conditional
SouthAfrica;5;15;9;10;10;8;Female;19;Contributor
SouthAfrica;5;15;9;11;10;1;Male;19;Contributor
SouthAfrica;5;16;10;11;10;2;Male;20;Conditional
SouthAfrica;5;16;27;11;30;3;Male;25;Contributor
SouthAfrica;5;16;30;11;30;4;Female;19;Contributor
SouthAfrica;5;16;5;11;10;5;Female;21;Others
SouthAfrica;5;15;26;11;30;6;Female;19;Contributor
SouthAfrica;5;15;25;11;30;7;Female;23;Conditional
SouthAfrica;5;15;9;11;10;8;Female;19;Contributor
SouthAfrica;5;15;10;12;10;1;Male;19;Contributor
SouthAfrica;5;16;5;12;10;2;Male;20;Conditional
SouthAfrica;5;16;30;12;30;3;Male;25;Contributor
SouthAfrica;5;16;25;12;30;4;Female;19;Contributor
SouthAfrica;5;16;5;12;10;5;Female;21;Others
SouthAfrica;5;15;25;12;30;6;Female;19;Contributor
SouthAfrica;5;15;20;12;30;7;Female;23;Conditional
SouthAfrica;5;15;8;12;10;8;Female;19;Contributor
SouthAfrica;5;15;8;13;10;1;Male;19;Contributor
SouthAfrica;5;16;7;13;10;2;Male;20;Conditional
SouthAfrica;5;16;30;13;30;3;Male;25;Contributor
SouthAfrica;5;16;26;13;30;4;Female;19;Contributor
SouthAfrica;5;16;6;13;10;5;Female;21;Others
SouthAfrica;5;15;23;13;30;6;Female;19;Contributor
SouthAfrica;5;15;20;13;30;7;Female;23;Conditional
SouthAfrica;5;15;8;13;10;8;Female;19;Contributor
SouthAfrica;5;15;10;14;10;1;Male;19;Contributor
SouthAfrica;5;16;5;14;10;2;Male;20;Conditional
SouthAfrica;5;16;25;14;30;3;Male;25;Contributor
SouthAfrica;5;16;28;14;30;4;Female;19;Contributor
SouthAfrica;5;16;5;14;10;5;Female;21;Others
SouthAfrica;5;15;25;14;30;6;Female;19;Contributor
SouthAfrica;5;15;24;14;30;7;Female;23;Conditional
SouthAfrica;5;15;10;14;10;8;Female;19;Contributor
SouthAfrica;5;15;8;15;10;1;Male;19;Contributor
SouthAfrica;5;16;5;15;10;2;Male;20;Conditional
SouthAfrica;5;16;28;15;30;3;Male;25;Contributor
SouthAfrica;5;16;25;15;30;4;Female;19;Contributor
SouthAfrica;5;16;5;15;10;5;Female;21;Others
SouthAfrica;5;15;24;15;30;6;Female;19;Contributor
SouthAfrica;5;15;21;15;30;7;Female;23;Conditional
SouthAfrica;5;15;9;15;10;8;Female;19;Contributor
SouthAfrica;5;15;8;16;10;1;Male;19;Contributor
SouthAfrica;5;16;10;16;10;2;Male;20;Conditional
SouthAfrica;5;16;27;16;30;3;Male;25;Contributor
SouthAfrica;5;16;20;16;30;4;Female;19;Contributor
SouthAfrica;5;16;5;16;10;5;Female;21;Others
SouthAfrica;5;15;30;16;30;6;Female;19;Contributor
SouthAfrica;5;15;20;16;30;7;Female;23;Conditional
SouthAfrica;5;15;9;16;10;8;Female;19;Contributor
SouthAfrica;5;15;10;17;10;1;Male;19;Contributor
SouthAfrica;5;16;5;17;10;2;Male;20;Conditional
SouthAfrica;5;16;30;17;30;3;Male;25;Contributor
SouthAfrica;5;16;25;17;30;4;Female;19;Contributor
SouthAfrica;5;16;7;17;10;5;Female;21;Others
SouthAfrica;5;15;23;17;30;6;Female;19;Contributor
SouthAfrica;5;15;27;17;30;7;Female;23;Conditional
SouthAfrica;5;15;9;17;10;8;Female;19;Contributor
SouthAfrica;5;15;10;18;10;1;Male;19;Contributor
SouthAfrica;5;16;10;18;10;2;Male;20;Conditional
SouthAfrica;5;16;25;18;30;3;Male;25;Contributor
SouthAfrica;5;16;28;18;30;4;Female;19;Contributor
SouthAfrica;5;16;6;18;10;5;Female;21;Others
SouthAfrica;5;15;23;18;30;6;Female;19;Contributor
SouthAfrica;5;15;25;18;30;7;Female;23;Conditional
SouthAfrica;5;15;9;18;10;8;Female;19;Contributor
SouthAfrica;5;15;9;19;10;1;Male;19;Contributor
SouthAfrica;5;16;5;19;10;2;Male;20;Conditional
SouthAfrica;5;16;25;19;30;3;Male;25;Contributor
SouthAfrica;5;16;30;19;30;4;Female;19;Contributor
SouthAfrica;5;16;5;19;10;5;Female;21;Others
SouthAfrica;5;15;25;19;30;6;Female;19;Contributor
SouthAfrica;5;15;27;19;30;7;Female;23;Conditional
SouthAfrica;5;15;10;19;10;8;Female;19;Contributor
SouthAfrica;5;15;9;20;10;1;Male;19;Contributor
SouthAfrica;5;16;5;20;10;2;Male;20;Conditional
SouthAfrica;5;16;25;20;30;3;Male;25;Contributor
SouthAfrica;5;16;25;20;30;4;Female;19;Contributor
SouthAfrica;5;16;5;20;10;5;Female;21;Others
SouthAfrica;5;15;30;20;30;6;Female;19;Contributor
SouthAfrica;5;15;25;20;30;7;Female;23;Conditional
SouthAfrica;5;15;10;20;10;8;Female;19;Contributor
SouthAfrica;5;18;20;1;30;9;Male;20;Contributor
SouthAfrica;5;17;20;1;30;10;Female;30;Contributor
SouthAfrica;5;18;18;1;30;11;Male;20;Contributor
SouthAfrica;5;17;22;1;30;12;Female;20;Contributor
SouthAfrica;5;18;10;1;10;13;Female;21;Conditional
SouthAfrica;5;17;5;1;10;14;Female;24;Contributor
SouthAfrica;5;18;10;1;10;15;Female;19;Contributor
SouthAfrica;5;17;10;1;10;16;Male;23;Contributor
SouthAfrica;5;18;25;2;30;9;Male;20;Contributor
SouthAfrica;5;17;20;2;30;10;Female;30;Contributor
SouthAfrica;5;18;10;2;30;11;Male;20;Contributor
SouthAfrica;5;17;29;2;30;12;Female;20;Contributor
SouthAfrica;5;18;10;2;10;13;Female;21;Conditional
SouthAfrica;5;17;10;2;10;14;Female;24;Contributor
SouthAfrica;5;18;10;2;10;15;Female;19;Contributor
SouthAfrica;5;17;8;2;10;16;Male;23;Contributor
SouthAfrica;5;18;0;3;30;9;Male;20;Contributor
SouthAfrica;5;17;10;3;30;10;Female;30;Contributor
SouthAfrica;5;18;20;3;30;11;Male;20;Contributor
SouthAfrica;5;17;25;3;30;12;Female;20;Contributor
SouthAfrica;5;18;10;3;10;13;Female;21;Conditional
SouthAfrica;5;17;10;3;10;14;Female;24;Contributor
SouthAfrica;5;18;10;3;10;15;Female;19;Contributor
SouthAfrica;5;17;8;3;10;16;Male;23;Contributor
SouthAfrica;5;18;30;4;30;9;Male;20;Contributor
SouthAfrica;5;17;20;4;30;10;Female;30;Contributor
SouthAfrica;5;18;20;4;30;11;Male;20;Contributor
SouthAfrica;5;17;30;4;30;12;Female;20;Contributor
SouthAfrica;5;18;0;4;10;13;Female;21;Conditional
SouthAfrica;5;17;5;4;10;14;Female;24;Contributor
SouthAfrica;5;18;9;4;10;15;Female;19;Contributor
SouthAfrica;5;17;10;4;10;16;Male;23;Contributor
SouthAfrica;5;18;30;5;30;9;Male;20;Contributor
SouthAfrica;5;17;20;5;30;10;Female;30;Contributor
SouthAfrica;5;18;15;5;30;11;Male;20;Contributor
SouthAfrica;5;17;30;5;30;12;Female;20;Contributor
SouthAfrica;5;18;10;5;10;13;Female;21;Conditional
SouthAfrica;5;17;10;5;10;14;Female;24;Contributor
SouthAfrica;5;18;9;5;10;15;Female;19;Contributor
SouthAfrica;5;17;8;5;10;16;Male;23;Contributor
SouthAfrica;5;18;30;6;30;9;Male;20;Contributor
SouthAfrica;5;17;10;6;30;10;Female;30;Contributor
SouthAfrica;5;18;25;6;30;11;Male;20;Contributor
SouthAfrica;5;17;15;6;30;12;Female;20;Contributor
SouthAfrica;5;18;9;6;10;13;Female;21;Conditional
SouthAfrica;5;17;5;6;10;14;Female;24;Contributor
SouthAfrica;5;18;9;6;10;15;Female;19;Contributor
SouthAfrica;5;17;10;6;10;16;Male;23;Contributor
SouthAfrica;5;18;19;7;30;9;Male;20;Contributor
SouthAfrica;5;17;10;7;30;10;Female;30;Contributor
SouthAfrica;5;18;5;7;30;11;Male;20;Contributor
SouthAfrica;5;17;23;7;30;12;Female;20;Contributor
SouthAfrica;5;18;9;7;10;13;Female;21;Conditional
SouthAfrica;5;17;10;7;10;14;Female;24;Contributor
SouthAfrica;5;18;9;7;10;15;Female;19;Contributor
SouthAfrica;5;17;10;7;10;16;Male;23;Contributor
SouthAfrica;5;18;0;8;30;9;Male;20;Contributor
SouthAfrica;5;17;0;8;30;10;Female;30;Contributor
SouthAfrica;5;18;30;8;30;11;Male;20;Contributor
SouthAfrica;5;17;28;8;30;12;Female;20;Contributor
SouthAfrica;5;18;10;8;10;13;Female;21;Conditional
SouthAfrica;5;17;10;8;10;14;Female;24;Contributor
SouthAfrica;5;18;10;8;10;15;Female;19;Contributor
SouthAfrica;5;17;10;8;10;16;Male;23;Contributor
SouthAfrica;5;18;0;9;30;9;Male;20;Contributor
SouthAfrica;5;17;15;9;30;10;Female;30;Contributor
SouthAfrica;5;18;20;9;30;11;Male;20;Contributor
SouthAfrica;5;17;27;9;30;12;Female;20;Contributor
SouthAfrica;5;18;9;9;10;13;Female;21;Conditional
SouthAfrica;5;17;10;9;10;14;Female;24;Contributor
SouthAfrica;5;18;10;9;10;15;Female;19;Contributor
SouthAfrica;5;17;8;9;10;16;Male;23;Contributor
SouthAfrica;5;18;30;10;30;9;Male;20;Contributor
SouthAfrica;5;17;20;10;30;10;Female;30;Contributor
SouthAfrica;5;18;15;10;30;11;Male;20;Contributor
SouthAfrica;5;17;29;10;30;12;Female;20;Contributor
SouthAfrica;5;18;10;10;10;13;Female;21;Conditional
SouthAfrica;5;17;10;10;10;14;Female;24;Contributor
SouthAfrica;5;18;10;10;10;15;Female;19;Contributor
SouthAfrica;5;17;10;10;10;16;Male;23;Contributor
SouthAfrica;5;18;25;11;30;9;Male;20;Contributor
SouthAfrica;5;17;25;11;30;10;Female;30;Contributor
SouthAfrica;5;18;15;11;30;11;Male;20;Contributor
SouthAfrica;5;17;25;11;30;12;Female;20;Contributor
SouthAfrica;5;18;10;11;10;13;Female;21;Conditional
SouthAfrica;5;17;10;11;10;14;Female;24;Contributor
SouthAfrica;5;18;10;11;10;15;Female;19;Contributor
SouthAfrica;5;17;8;11;10;16;Male;23;Contributor
SouthAfrica;5;18;30;12;30;9;Male;20;Contributor
SouthAfrica;5;17;20;12;30;10;Female;30;Contributor
SouthAfrica;5;18;20;12;30;11;Male;20;Contributor
SouthAfrica;5;17;21;12;30;12;Female;20;Contributor
SouthAfrica;5;18;9;12;10;13;Female;21;Conditional
SouthAfrica;5;17;10;12;10;14;Female;24;Contributor
SouthAfrica;5;18;10;12;10;15;Female;19;Contributor
SouthAfrica;5;17;10;12;10;16;Male;23;Contributor
SouthAfrica;5;18;30;13;30;9;Male;20;Contributor
SouthAfrica;5;17;30;13;30;10;Female;30;Contributor
SouthAfrica;5;18;12;13;30;11;Male;20;Contributor
SouthAfrica;5;17;22;13;30;12;Female;20;Contributor
SouthAfrica;5;18;9;13;10;13;Female;21;Conditional
SouthAfrica;5;17;10;13;10;14;Female;24;Contributor
SouthAfrica;5;18;10;13;10;15;Female;19;Contributor
SouthAfrica;5;17;9;13;10;16;Male;23;Contributor
SouthAfrica;5;18;30;14;30;9;Male;20;Contributor
SouthAfrica;5;17;30;14;30;10;Female;30;Contributor
SouthAfrica;5;18;18;14;30;11;Male;20;Contributor
SouthAfrica;5;17;25;14;30;12;Female;20;Contributor
SouthAfrica;5;18;8;14;10;13;Female;21;Conditional
SouthAfrica;5;17;10;14;10;14;Female;24;Contributor
SouthAfrica;5;18;10;14;10;15;Female;19;Contributor
SouthAfrica;5;17;9;14;10;16;Male;23;Contributor
SouthAfrica;5;18;30;15;30;9;Male;20;Contributor
SouthAfrica;5;17;20;15;30;10;Female;30;Contributor
SouthAfrica;5;18;16;15;30;11;Male;20;Contributor
